prompt,generated_answer
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це повідомляється у « Віснику державних закупівель ».

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це повідомляється у « Віснику державних закупівель ».

### Entities:
model
ART: Віснику державних закупівель"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Школу будуватимуть не з нуля: згідно з техзавданням, заплановано підсилення конструкцій вже наявної будівлі, влаштувати побутові мережі, потім вставити вікна й двері, зробити покрівлю, сходи, внутрішнє опорядження, у вартість входить також закупівля меблів, оргтехніки, тощо.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Школу будуватимуть не з нуля: згідно з техзавданням, заплановано підсилення конструкцій вже наявної будівлі, влаштувати побутові мережі, потім вставити вікна й двері, зробити покрівлю, сходи, внутрішнє опорядження, у вартість входить також закупівля меблів, оргтехніки, тощо.

### Entities:
model
"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Роботи мають завершити до кінця 2015 р . Засновниками хмельницької фірми « Поділля-Інвест Сіті » є Олександр Ступніцький з Вінницької області та Сергій Миколайович Бицик з Рівного .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Роботи мають завершити до кінця 2015 р . Засновниками хмельницької фірми « Поділля-Інвест Сіті » є Олександр Ступніцький з Вінницької області та Сергій Миколайович Бицик з Рівного .

### Entities:
model
DATE: кінця 2015 р .
JOB: Засновниками
ORG: Поділля-Інвест Сіті
PERS: Олександр Ступніцький
LOC: Вінницької області
PERS: Сергій Миколайович Бицик
LOC: Рівного"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Людина на ім'я Сергій Миколайович Бицик відома як директор хмельницької фірми ТОВ «Версаль Груп» , засновницями котрої є Людмила Бицик та Лідія Колеснік , зареєстрована за однією адресою з Андрієм Колесніком , керівником ДП «Хмельницька обласна служба єдиного замовника» , що належить Хмельницькій ОДА .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Людина на ім'я Сергій Миколайович Бицик відома як директор хмельницької фірми ТОВ «Версаль Груп» , засновницями котрої є Людмила Бицик та Лідія Колеснік , зареєстрована за однією адресою з Андрієм Колесніком , керівником ДП «Хмельницька обласна служба єдиного замовника» , що належить Хмельницькій ОДА .

### Entities:
model
PERS: Сергій Миколайович Бицик
JOB: директор
ORG: ТОВ «Версаль Груп»
JOB: засновницями
PERS: Людмила Бицик
PERS: Лідія Колеснік
PERS: Андрієм Колесніком
JOB: керівником
ORG: ДП «Хмельницька обласна служба єдиного замовника»
ORG: Хмельницькій ОДА"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Єдиним конкурентом фірми на цьому тендері з різницею в 0,2% було « Поділля Еко- Буд », засновником котрого є Олександр Лисаковський .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Єдиним конкурентом фірми на цьому тендері з різницею в 0,2% було « Поділля Еко- Буд », засновником котрого є Олександр Лисаковський .

### Entities:
model
PCT: 0,2%
ORG: Поділля Еко- Буд
JOB: засновником
PERS: Олександр Лисаковський"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Раніше, до червня 2010 р. до складу власників входив Олег Вівчурко , який раніше очолював КП «Управління капітального будівництва обласної ради» , а зараз очолює Департамент житлово-комунального господарства та будівництва Хмельницької облдержадміністрації .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Раніше, до червня 2010 р. до складу власників входив Олег Вівчурко , який раніше очолював КП «Управління капітального будівництва обласної ради» , а зараз очолює Департамент житлово-комунального господарства та будівництва Хмельницької облдержадміністрації .

### Entities:
model
DATE: червня 2010 р.
PERS: Олег Вівчурко
ORG: КП «Управління капітального будівництва обласної ради»
ORG: Департамент житлово-комунального господарства та будівництва Хмельницької облдержадміністрації"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За даними державної реєстарційної служби україни , Вівчурко разом з Лисаковським очолюють Хмельницьку обласну організацію Політичної партії «Справедлива країна» .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За даними державної реєстарційної служби україни , Вівчурко разом з Лисаковським очолюють Хмельницьку обласну організацію Політичної партії «Справедлива країна» .

### Entities:
model
PERS: Вівчурко
PERS: Лисаковським
ORG: Хмельницьку обласну організацію Політичної партії «Справедлива країна»"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Нагадаємо, нещодавно ці ж дві фірми розіграли 14,48 млн грн. на будівництво будинку культури в смт. Теофіполь .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Нагадаємо, нещодавно ці ж дві фірми розіграли 14,48 млн грн. на будівництво будинку культури в смт. Теофіполь .

### Entities:
model
MON: 14,48 млн грн.
LOC: Теофіполь"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Різниця пропозицій двох фірм тоді склала 0,03% .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Різниця пропозицій двох фірм тоді склала 0,03% .

### Entities:
model
PCT: 0,03%"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Підряд отримав « Поділля Еко-Буд ».

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Підряд отримав « Поділля Еко-Буд ».

### Entities:
model
ORG: Поділля Еко-Буд"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За даними « ВДЗ », за останні п'ять років фірма « Поділля Еко-Буд » виграла тендерів на 33,95 млн грн. , а « Поділля Рембуд » отримала замовлень на 70,29 млн грн ДП «Клавдієвське лісове господарство» ( Київська обл. ) програло в апеляції справу за позовом регіональної філії « Львівська залізниця » щодо стягнення 480 тис. грн за простій двох вагонів лісгоспу у період перевірки їх митниками з травня по жовтень 2016 року .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За даними « ВДЗ », за останні п'ять років фірма « Поділля Еко-Буд » виграла тендерів на 33,95 млн грн. , а « Поділля Рембуд » отримала замовлень на 70,29 млн грн ДП «Клавдієвське лісове господарство» ( Київська обл. ) програло в апеляції справу за позовом регіональної філії « Львівська залізниця » щодо стягнення 480 тис. грн за простій двох вагонів лісгоспу у період перевірки їх митниками з травня по жовтень 2016 року .

### Entities:
model
ART: ВДЗ
PERIOD: останні п'ять років
ORG: Поділля Еко-Буд
MON: 33,95 млн грн.
ORG: Поділля Рембуд
MON: 70,29 млн грн
ORG: ДП «Клавдієвське лісове господарство»
LOC: Київська обл.
ORG: Львівська залізниця
MON: 480 тис. грн
PERIOD: травня по жовтень 2016 року"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це свідчить постанова Київського апеляційного господарського суду від 29 серпня 2017 року .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це свідчить постанова Київського апеляційного господарського суду від 29 серпня 2017 року .

### Entities:
model
ORG: Київського апеляційного господарського суду
DATE: 29 серпня 2017 року"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Як свідчать матеріали справи, два вагони деревини Клавдієвського лісгоспу з кінцевим призначенням – станція Захонь ( Угорщина ), прибули на прикордонну станцію Батьово наприкінці травня 2016 року .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Як свідчать матеріали справи, два вагони деревини Клавдієвського лісгоспу з кінцевим призначенням – станція Захонь ( Угорщина ), прибули на прикордонну станцію Батьово наприкінці травня 2016 року .

### Entities:
model
ORG: Клавдієвського лісгоспу
LOC: Захонь
LOC: Угорщина
LOC: Батьово
DATE: наприкінці травня 2016 року"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За заявкою Закарпатської митниці ДФС ці вагони відчепили для огляду.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За заявкою Закарпатської митниці ДФС ці вагони відчепили для огляду.

### Entities:
model
ORG: Закарпатської митниці ДФС"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У результаті прикордонники не виявили серед вантажу іншої продукції, окрім деревини.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У результаті прикордонники не виявили серед вантажу іншої продукції, окрім деревини.

### Entities:
model
JOB: прикордонники"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Однак через кілька днів митники перевірили також вагу вантажу і зафіксували, що вона перевищує прописану у перевізних документах.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Однак через кілька днів митники перевірили також вагу вантажу і зафіксували, що вона перевищує прописану у перевізних документах.

### Entities:
model
PERIOD: кілька днів
JOB: митники"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У зв'язку з цим вагони відправили на станцію Колчино для огляду експертом Закарпатської торгово-промислової палати .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У зв'язку з цим вагони відправили на станцію Колчино для огляду експертом Закарпатської торгово-промислової палати .

### Entities:
model
LOC: Колчино
JOB: експертом
ORG: Закарпатської торгово-промислової палати"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Цього разу провели повне вивантаження вагонів, після чого, 27 жовтня , не виявивши порушень, вантаж відправили за маршрутом.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Цього разу провели повне вивантаження вагонів, після чого, 27 жовтня , не виявивши порушень, вантаж відправили за маршрутом.

### Entities:
model
DATE: 27 жовтня"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
« Львівська залізниця » звернулась до суду з позовом, у якому зазначила, що вагони простоювали на її станціях з 21 травня по 27 жовтня .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
« Львівська залізниця » звернулась до суду з позовом, у якому зазначила, що вагони простоювали на її станціях з 21 травня по 27 жовтня .

### Entities:
model
ORG: Львівська залізниця
PERIOD: 21 травня по 27 жовтня"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Протягом цього часу залізничники нарахували лісгоспу додаткові збори та платежі (плату за простій вагонів, зберігання вантажів, маневрові роботи і повідомлення).

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Протягом цього часу залізничники нарахували лісгоспу додаткові збори та платежі (плату за простій вагонів, зберігання вантажів, маневрові роботи і повідомлення).

### Entities:
model
JOB: залізничники"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Загалом, підрахували у « Львівській залізниці », набігло 480 тис. грн .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Загалом, підрахували у « Львівській залізниці », набігло 480 тис. грн .

### Entities:
model
ORG: Львівській залізниці
MON: 480 тис. грн"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Розглянувши матеріали справи, суд першої інстанції позовні вимоги «Укрзалізниці» задовольнив.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Розглянувши матеріали справи, суд першої інстанції позовні вимоги «Укрзалізниці» задовольнив.

### Entities:
model
ORG: Укрзалізниці"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
До аналогічного висновку дійшла і колегія суддів апеляційного суду.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
До аналогічного висновку дійшла і колегія суддів апеляційного суду.

### Entities:
model
JOB: суддів"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
При цьому, зауважила колегія суддів , оскільки при затримці вагонів митники не виявили порушень, Клавдієвський лісгосп може захистити свої права у порядку ст. 30 Митного кодексу України (відповідальність органів доходів і зборів, їх посадових осіб та інших працівників). Суд відмовив прокурору Макарівського району Київської області у задоволенні позову про скасування розпорядження райдержадміністрації, якими було змінено цільове призначення ділянок загальною площею 216,18 га .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
При цьому, зауважила колегія суддів , оскільки при затримці вагонів митники не виявили порушень, Клавдієвський лісгосп може захистити свої права у порядку ст. 30 Митного кодексу України (відповідальність органів доходів і зборів, їх посадових осіб та інших працівників). Суд відмовив прокурору Макарівського району Київської області у задоволенні позову про скасування розпорядження райдержадміністрації, якими було змінено цільове призначення ділянок загальною площею 216,18 га .

### Entities:
model
JOB: колегія суддів
JOB: митники
ORG: Клавдієвський лісгосп
DOC: ст. 30 Митного кодексу України
JOB: Суд
JOB: прокурору
LOC: Макарівського району
LOC: Київської області
QUANT: 216,18 га"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це свідчить постанова Вищого господарського суду від 21 січня .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це свідчить постанова Вищого господарського суду від 21 січня .

### Entities:
model
ORG: Вищого господарського суду
DATE: 21 січня"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У 2006 році ТОВ «Едельвейс-Девелопмент» скупило ділянки загальною площею 216,18 га поблизу с. Мотижин .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У 2006 році ТОВ «Едельвейс-Девелопмент» скупило ділянки загальною площею 216,18 га поблизу с. Мотижин .

### Entities:
model
DATE: 2006 році
ORG: ТОВ «Едельвейс-Девелопмент»
QUANT: 216,18 га
LOC: Мотижин"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У подальшому фірма звернулася до Макарівської райдержадміністрації із заявою про зміну цільового призначення ділянок з «ведення особистого селянського господарства» на землі «для будівництва та обслуговування житлового будинку, господарських споруд і будівель».

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У подальшому фірма звернулася до Макарівської райдержадміністрації із заявою про зміну цільового призначення ділянок з «ведення особистого селянського господарства» на землі «для будівництва та обслуговування житлового будинку, господарських споруд і будівель».

### Entities:
model
ORG: Макарівської райдержадміністрації"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Але отримала відмову.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Але отримала відмову.

### Entities:
model
"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Після цього « Едельвейс-Девелопмент » звернувся до суду.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Після цього « Едельвейс-Девелопмент » звернувся до суду.

### Entities:
model
ORG: Едельвейс-Девелопмент"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У серпні 2007 року Макарівський райсуд зобов'язав райдержадміністрацію прийняти рішення щодо зміни цільового призначення земельних ділянок фірми.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У серпні 2007 року Макарівський райсуд зобов'язав райдержадміністрацію прийняти рішення щодо зміни цільового призначення земельних ділянок фірми.

### Entities:
model
DATE: серпні 2007 року
ORG: Макарівський райсуд"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Що райдержадміністрація і зробила.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Що райдержадміністрація і зробила.

### Entities:
model
"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
А у 2011 році Київський апеляційний адмінсуд змінив постанову Макарівського райсуду .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
А у 2011 році Київський апеляційний адмінсуд змінив постанову Макарівського райсуду .

### Entities:
model
DATE: 2011 році
ORG: Київський апеляційний адмінсуд
ORG: Макарівського райсуду"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Він зазначив, що суд не може зобов'язати РДА прийняти якесь рішення.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Він зазначив, що суд не може зобов'язати РДА прийняти якесь рішення.

### Entities:
model
ORG: РДА"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Однак райдержадміністрація повинна розглянути заяву фірми і прийняти рішення про її задоволення чи відмову.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Однак райдержадміністрація повинна розглянути заяву фірми і прийняти рішення про її задоволення чи відмову.

### Entities:
model
"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У червні 2014 року прокурор Макарівського району звернувся до суду з вимогою скасувати розпорядження РДА про зміну цільового призначення землі і визнати недійсними держакти ТОВ «Едельвейс-Девелопмент» на ділянки.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У червні 2014 року прокурор Макарівського району звернувся до суду з вимогою скасувати розпорядження РДА про зміну цільового призначення землі і визнати недійсними держакти ТОВ «Едельвейс-Девелопмент» на ділянки.

### Entities:
model
DATE: червні 2014 року
JOB: прокурор
LOC: Макарівського району
ORG: РДА
ORG: ТОВ «Едельвейс-Девелопмент»"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Суд першої інстанції з доводами прокуратури погодився.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Суд першої інстанції з доводами прокуратури погодився.

### Entities:
model
"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Однак апеляційний суд це рішення скасував.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Однак апеляційний суд це рішення скасував.

### Entities:
model
"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
А ВГСУ погодився з постановою апеляційного суду.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
А ВГСУ погодився з постановою апеляційного суду.

### Entities:
model
ORG: ВГСУ"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Апеляційний суд вказав, що РДА приймала розпорядження не лише на виконання рішення суду, а і в межах наданих їй законом повноважень.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Апеляційний суд вказав, що РДА приймала розпорядження не лише на виконання рішення суду, а і в межах наданих їй законом повноважень.

### Entities:
model
ORG: РДА"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Крім того, суд вказав на пропуск позовної давності, адже прокуратурі стало відомо про прийняття розпорядження РДА ще у 2010 році .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Крім того, суд вказав на пропуск позовної давності, адже прокуратурі стало відомо про прийняття розпорядження РДА ще у 2010 році .

### Entities:
model
DATE: 2010 році"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Та суд дійшов висновку про відмову у задоволенні позову прокуратури через безпідставність вимог, і не застосовував позовну давність. Засновником ТОВ «Едельвейс-Девелопмент» є ТОВ «Едельвейс-Фінанс» , засновниками якого є Ярослав Ватаманюк і « Райнер Холдінгс Корп. »

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Та суд дійшов висновку про відмову у задоволенні позову прокуратури через безпідставність вимог, і не застосовував позовну давність. Засновником ТОВ «Едельвейс-Девелопмент» є ТОВ «Едельвейс-Фінанс» , засновниками якого є Ярослав Ватаманюк і « Райнер Холдінгс Корп. »

### Entities:
model
JOB: Засновником
ORG: ТОВ «Едельвейс-Девелопмент»
ORG: ТОВ «Едельвейс-Фінанс»
JOB: засновниками
PERS: Ярослав Ватаманюк
ORG: Райнер Холдінгс Корп."
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
( Маршаллові острови ). ПАТ «Національна акціонерна компанія «Нафтогаз України» 30 листопада оголосив про намір укласти угоду щодо фізичної охорони голови правління компанії з Управлінням поліції охорони з фізичної безпеки в м. Києві .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
( Маршаллові острови ). ПАТ «Національна акціонерна компанія «Нафтогаз України» 30 листопада оголосив про намір укласти угоду щодо фізичної охорони голови правління компанії з Управлінням поліції охорони з фізичної безпеки в м. Києві .

### Entities:
model
LOC: Маршаллові острови
ORG: ПАТ «Національна акціонерна компанія «Нафтогаз України»
DATE: 30 листопада
JOB: голови правління
ORG: Управлінням поліції охорони з фізичної безпеки в м. Києві"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Якщо угода буде укладена, її вартість складе 909 тис грн .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Якщо угода буде укладена, її вартість складе 909 тис грн .

### Entities:
model
MON: 909 тис грн"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це повідомляється в системі « Прозорро ».

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Про це повідомляється в системі « Прозорро ».

### Entities:
model
ART: Прозорро"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Двох охоронців для голови правління « Нафтогазу » Андрія Коболєва планують найняти до кінця 2018 року . Поліція оцінила свої послуги у 103,80 грн за одну години роботи кожного з охоронців , які мають виконувати свої функції щодня з 8-00 до 20-00 .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Двох охоронців для голови правління « Нафтогазу » Андрія Коболєва планують найняти до кінця 2018 року . Поліція оцінила свої послуги у 103,80 грн за одну години роботи кожного з охоронців , які мають виконувати свої функції щодня з 8-00 до 20-00 .

### Entities:
model
JOB: охоронців
JOB: голови правління
ORG: Нафтогазу
PERS: Андрія Коболєва
DATE: кінця 2018 року
JOB: Поліція
MON: 103,80 грн
PERIOD: одну години
JOB: охоронців
PERIOD: щодня
TIME: 8-00
TIME: 20-00"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У тендерній документації вказано, що «згідно з повідомленнями правоохоронних органів на сьогодні існує реальна загроза виникнення небезпеки життю і здоров'ю голови правління НАК «Нафтогаз України» .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
У тендерній документації вказано, що «згідно з повідомленнями правоохоронних органів на сьогодні існує реальна загроза виникнення небезпеки життю і здоров'ю голови правління НАК «Нафтогаз України» .

### Entities:
model
JOB: голови правління
ORG: НАК «Нафтогаз України»"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Також замовник посилається на складність внутрішньо економічної та зовнішньополітичної ситуації в Україні , що зумовлена «наявністю збройного конфлікту у Східному регіоні України , а також намаганнями окремих деструктивних сил дестабілізувати роботу державних органів влади та управління, окремих підприємств і організації, які займають провідне місце в економіці держави, в тому числі НАК «Нафтогаз України» .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Також замовник посилається на складність внутрішньо економічної та зовнішньополітичної ситуації в Україні , що зумовлена «наявністю збройного конфлікту у Східному регіоні України , а також намаганнями окремих деструктивних сил дестабілізувати роботу державних органів влади та управління, окремих підприємств і організації, які займають провідне місце в економіці держави, в тому числі НАК «Нафтогаз України» .

### Entities:
model
LOC: Україні
LOC: Східному регіоні України
ORG: НАК «Нафтогаз України»"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За вказаних умов « Нафтогаз » вирішив, що особисту безпеку керівнику компанії здатні лише охоронні структури з правом застосування нарізної вогнепальної зброї.

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
За вказаних умов « Нафтогаз » вирішив, що особисту безпеку керівнику компанії здатні лише охоронні структури з правом застосування нарізної вогнепальної зброї.

### Entities:
model
ORG: Нафтогаз
JOB: керівнику"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Цим вимогам відповідають лише працівники охорони Національної поліції .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Цим вимогам відповідають лише працівники охорони Національної поліції .

### Entities:
model
JOB: працівники охорони
ORG: Національної поліції"
"<bos><start_of_turn>user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Єдиним конкурентом на тендері було Управління поліції охорони в Київській області .

### Entities:<end_of_turn>
<start_of_turn>model
","user
Below is a text in Ukrainian. Identify all named entities with their types.

### Text:
Єдиним конкурентом на тендері було Управління поліції охорони в Київській області .

### Entities:
model
ORG: Управління поліції охорони в Київській області"
